,Project ID,Title,Link,Budget,Beneficiary Category,Indicator,Baseline,Target,Notes,Donors,Gender (% female),Category,Comments,Tag,SEH Taxonomy,RISE Taxonomy,Flagship,Indirect Category,Indirect Taxonomy,Output ID,Country Code,Country,Comment,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Comments ,Expected Outputs,Energy Percent,Donors ,Indirect Beneficiaries,Budget (USD),Unnamed: 13,Donor,Indirect Beneficaries,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 10,Gender (% female).1,Category.1,Comments.1,Unnamed: 8,Unnamed: 9,Indirect Beneficiries,Energy Budget,Budget (Nigerian),Indirect Beneficiary,Budget ,b,Unnamed: 11
923,129530,Modernización del Banco de la Nación Argentina,http://open.undp.org/projects/00129530,4235601.0,Other Energy Services,"The Institutions level to have of the capacities to provide services with greater effectiveness, efficiency and transparency.",,,"Improved management capacity through institutional reinforcement ( digitization of several systems - ""Solución de Banca Digital Integral""- ) to provide services with greater effectiveness, efficiency and transparency.",GOB,,VF,,,,,,,,129530-1,ARG,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,96640,Modelos de negocios para la producción de biogas,https://open.undp.org/projects/00096640,2779849.0,Energy (MW added),Annual greenhouse gas emissions (tons of CO2 equivalent),,,"The Project has contributed to market development for distributed, renewable energy technologies in Argentina, by addressing present barriers in the field of grid access and sales contracts for heat and electricity.",GEF,,VF,,,,,,,,96640-1,ARG,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,missing-ARG-1,Programa de abastecimiento de energía eléctrica a partir de fuentes renovables. Round 3,https://www.argentina.gob.ar/normativa/nacional/316407/texto,,Energy (MW added),,,,Call for offers in the National and International open call Process in the MERCADO ELÉCTRICO MAYORISTA (MEM) of electric energy from renewable sources in order to celebrate a contract with COMPAÑÍA ADMINISTRADORA DEL MERCADO MAYORISTA ELÉCTRICO SOCIEDAD ANÓNIMA (CAMMESA).,,,Non-VF,,,,,,,,missing-ARG-1-1,ARG,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,missing-ARG-2,Programa de Uso Racional y Eficiente de la Energía (PROUREE) in Public buildings. ,https://www.argentina.gob.ar/economia/energia/eficiencia-energetica/eficiencia-energetica-en-sector-publico/prouree-en-edificios-publicos,,Other Energy Services,,,,Reduce consumption levels in National Public Administration buildings by: implementing energy efficiency improvement measures; introducing energy management criteria; promoting staff awareness of the rational use of resources.,,,Non-VF,,,,,,,,missing-ARG-2-1,ARG,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,116913.0,implement & update NDC in energy&indust-process sectors,http://open.undp.org/projects/00120928,792240.0,Policy or Regulatory Framework,"Number of studies on energy, socio-economic and environmental (GHG) impact assessment","Existence of a roadmap for the implementation of the Tunisian NDC, developed in consultation with national stakeholders
Existence of the SNBC for the energy sector",,"The  new energy vision aiming carbon neutrality is  based on structural macroeconomic changes, increased penetration of low-carbon technologies, and a more sustainable energy future. This implies structural macroeconomic changes, increased penetration of low-carbon technologies, massive deployment of renewable energies,  sobriety, the massive electrification of end  uses (especially transport) and the development of uses linked to green hydrogen
A low carbon strategy in the energy sector with the objective of carbon neutrality by 2050 is updated
A study on the assessment of energy, socio-economic and environmental impacts (GHG) is developed ","Name oF Donor: GOVERNMENT OF GERMANY  and   GOVERNMENT OF TUNISIA

UNDP|04000|TRAC (Lines 1.1.1 and 1.1.2)|00012|UNITED NATIONS DEVELOPMENT PRO
                                                                                                                                                                                                                                                                                                 DOnor ID: 28310/12711
3000/00117
",,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,116913.0-1,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,116913.0,implement & update NDC in energy&indust-process sectors,http://open.undp.org/projects/00120928,792240.0,Policy or Regulatory Framework,"Number of mitigation investment assessments in the energy and industrial processes sectors 
Number of investment plans developed by sub-sector","NDC Update: The Review of achievements since 2015 of the 1st NDC
 The Strategy for the development of renewable energies / Plan for the reform of the energy sector in Tunisia ""TUNEREP""",,"The development of a specific action plan for the energy sector that allows the multi-year programming of actions to be undertaken and mechanisms to be put in place to accelerate the implementation of the updated NDC and align with a carbon neutrality trajectory;
-The development of an investment plan in the energy sector which allows the programming of the investments to be made and the levers of action to be mobilised in order to put in place the conditions favourable to the financing of the energy transition
-The development of a portfolio of priority projects to implement ambitious programmes for energy efficiency, the use of innovative technologies and the substitution of fossil fuels for decarbonised energy

An assessment of mitigation investments in the energy and industrial processes sectors is developed
 Investment plans by sub-sector are proposed",,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,116913.0-2,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,116913.0,implement & update NDC in energy&indust-process sectors,http://open.undp.org/projects/00120928,792240.0,Capacity Training,"Number of capacity building programs to support and facilitate the implementation of mitigation investment plans
Number of beneficiaries from the public, private and financial sectors that have benefited from the capacity building program on mitigation investment plans
Number of communication and knowledge sharing materials developed",,30.0,,,0.5,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,116913.0-3,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,116913.0,implement & update NDC in energy&indust-process sectors,http://open.undp.org/projects/00120928,792240.0,Policy or Regulatory Framework,"Existence of portfolio according to priorities (Investment analysis, Investment ranking) with detailed priority project sheets",,,A project portfolio synthesis according to priorities is elaborated,,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,116913.0-4,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,116913.0,implement & update NDC in energy&indust-process sectors,http://open.undp.org/projects/00120928,792240.0,Capacity Training,"Number of capacity building programs aimed at strengthening the capacity of the financial sector and the private sector on energy and climate related aspects of the NDC and access to climate finance 
Number of financial sector and private sector beneficiaries who have benefited from the capacity building program on energy and climate related aspects of the NDC and access to climate finance",,50.0,"The capacity building program aims to :                                                                                                                                                                  - Disseminate to private companies  the key concepts of climate issues and low-carbon transition
- Explain the need for private sector involvement and the opportunities to anticipate the transition
- Explain the methodologies for measuring greenhouse gas emissions and  for setting mitigation targets.",,0.5,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,116913.0-5,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,116913.0,implement & update NDC in energy&indust-process sectors,http://open.undp.org/projects/00120928,792240.0,Policy or Regulatory Framework,Development of an approach for financial institutions to progressively integrate climate risks into the portfolio of financial institutions ,,,An approach to be followed by financial institutions to progressively integrate climate risks in the portfolio of financial institutions is proposed,,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,116913.0-6,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,116913.0,implement & update NDC in energy&indust-process sectors,http://open.undp.org/projects/00120928,792240.0,Policy or Regulatory Framework,Number of roadmaps indicating the priority measures to be put in place to promote the gradual integration of climate risks in the financing of NDC projects in the energy and industrial processes sectors,,,A roadmap containing the priority measures to be implemented to promote the progressive integration of climate risks in the financing of NDC projects in the energy and industrial processes sectors is developed,,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,116913.0-7,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,116913.0,implement & update NDC in energy&indust-process sectors,http://open.undp.org/projects/00120928,792240.0,Policy or Regulatory Framework,Number of action plans for the establishment of a structure dedicated to climate finance within financial institutions,,,action plans aimed at operationalizing the integration of climate issues in the portfolio of financial institutions is developed,,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,116913.0-8,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,118895.0,Cambodia Climate Change Alliance – Phase 3,http://open.undp.org/projects/00118895,9032048.0,Policy or Regulatory Framework,NDC updated and submitted to UNFCC,,,"NDC updated and sumitted to UNFCC  in 2021
Tunisia has taken a strong position in its updated NDC (submitted in october 2021) in order to achieve the objectives established under the Paris Agreement, With a mitigation objective of reducing the carbon intensity of the Tunisian economy by 45% by 2030, compared to 2010."," Name of Donor: GOVERNMENT OF GERMANY
UNDP|28310|CCDRR-CC-Global|12711|UNDP Funding Windows
                                                                                          Donor ID: 28310/12711",,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,118895.0-9,TUN,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,118895.0,Cambodia Climate Change Alliance – Phase 3,http://open.undp.org/projects/00118895,9032048.0,Policy or Regulatory Framework,Action plan for NDC implementation developed ,,,"the development of an action plan and a roadmap for the implementation of the NDC updated in Tunisia,  propose appropriate reforms to establish the institutional, policy and financial conditions and mechanisms necessary to achieve adequate implementation of the NDC.",,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,118895.0-10,TUN,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,118895.0,Cambodia Climate Change Alliance – Phase 3,http://open.undp.org/projects/00118895,9032048.0,Policy or Regulatory Framework,Action plan for NDC implementation consolidated,,,,,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,118895.0-11,TUN,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,118895.0,Cambodia Climate Change Alliance – Phase 3,http://open.undp.org/projects/00118895,9032048.0,Policy or Regulatory Framework,National conference on decentralisation of climate action organised,,,,,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,118895.0-12,TUN,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,118895.0,Cambodia Climate Change Alliance – Phase 3,http://open.undp.org/projects/00118895,9032048.0,Policy or Regulatory Framework,National strategy on fuel poverty developed,,,"The expected results of this study are detailed as follows: 
Promote the inclusion of fuel poverty in social, energy, economic and environmental public policies; Define and delimit the concept of fuel poverty in Tunisia on the basis of consultation and involvement of all stakeholders ;Identify the target vulnerable households affected by fuel poverty in Tunisia ; Set targets for reducing fuel poverty by 2030 and 2035; Initiate a reflection on the ways and means of action to be taken to progressively eradicate fuel poverty in Tunisia; Put in place the statistical tools and methodologies recommended to centralise the necessary reliable data and ensure the monitoring and evaluation of the policy to reduce fuel poverty in Tunisia.",,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,118895.0-13,TUN,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,118895.0,Cambodia Climate Change Alliance – Phase 3,http://open.undp.org/projects/00118895,9032048.0,Capacity Training,"Number of beneficiaries from the public, private and financial sectors who beneficiate from capacity building program on NDC and climate finance",Sectoral departments involved in the roadmap/NDC process trained and 15 financial sector representatives trained on the role of the financial sector in the energy transition and the implementation of the Paris Agreement (between 2015-2020),50.0,"The capacity building program focuses on :                                                   Technical aspects related to the energy transition and climate change issues                                                                                                                           Key climate issues for financial institutions
Business development and climate finance tools                                                                                                                                  ",,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,118895.0-14,TUN,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,118895.0,Cambodia Climate Change Alliance – Phase 3,http://open.undp.org/projects/00118895,9032048.0,Policy or Regulatory Framework,Roadmap for collaboration with private and financial sector is developed ,A dialogue initiated in 2019 by UNDP with the financial sector on mitigation and adaptation.,,A roadmap for a better involvement of the private sector in the implementation of the NDC is developed,,,,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Decarbonization,118895.0-15,TUN,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,6686.0,Towards Sustainable cities in Tunisia,https://co.pims.undp.org/project/view?id=6686,846906.0,nan,,,,Hard pipeline project,UNDP|04000|TRAC (Lines 1.1.1 and 1.1.2)|00012|UNITED NATIONS DEVELOPMENT PRO             UNDP|62000|GEF Voluntary Contribution |10003|Global Environment Fund Truste,,,,,,,,,,6686.0-1,TUN,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
